file_path,file_name,split,class_name,species,width,height,aspect_ratio,mode,format,size_kb,is_valid
data\train\cat - abyssinian\Abyssinian_50_jpg.rf.48d950bf3db6a27f98f5cbc6d97197d0.jpg,Abyssinian_50_jpg.rf.48d950bf3db6a27f98f5cbc6d97197d0.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.935546875,True
data\train\cat - abyssinian\Abyssinian_50_jpg.rf.bd23783dff7dfe30acef1a7a9d67586d.jpg,Abyssinian_50_jpg.rf.bd23783dff7dfe30acef1a7a9d67586d.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.3173828125,True
data\train\cat - abyssinian\Abyssinian_50_jpg.rf.f2195ba2cfe4ec2034d912bc773e598d.jpg,Abyssinian_50_jpg.rf.f2195ba2cfe4ec2034d912bc773e598d.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.0966796875,True
data\train\cat - abyssinian\Abyssinian_51_jpg.rf.0135db1facbd676844b73dec95e3d6f7.jpg,Abyssinian_51_jpg.rf.0135db1facbd676844b73dec95e3d6f7.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.74609375,True
data\train\cat - abyssinian\Abyssinian_51_jpg.rf.3d44506cf6e557c4b216eb1c99fd4670.jpg,Abyssinian_51_jpg.rf.3d44506cf6e557c4b216eb1c99fd4670.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,9.19140625,True
data\train\cat - abyssinian\Abyssinian_51_jpg.rf.a3651732c6cb6a5589e4c24d26f3aa3e.jpg,Abyssinian_51_jpg.rf.a3651732c6cb6a5589e4c24d26f3aa3e.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,9.19140625,True
data\train\cat - abyssinian\Abyssinian_52_jpg.rf.a4e7b098f8abbdbb2f10c430ef065309.jpg,Abyssinian_52_jpg.rf.a4e7b098f8abbdbb2f10c430ef065309.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.6513671875,True
data\train\cat - abyssinian\Abyssinian_52_jpg.rf.b6fe20ce64a7ed75d856caa9cb158559.jpg,Abyssinian_52_jpg.rf.b6fe20ce64a7ed75d856caa9cb158559.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.861328125,True
data\train\cat - abyssinian\Abyssinian_52_jpg.rf.dcca119bb4d82376d052db00e01d477a.jpg,Abyssinian_52_jpg.rf.dcca119bb4d82376d052db00e01d477a.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.025390625,True
data\train\cat - abyssinian\Abyssinian_54_jpg.rf.210129dcb69831c7488163cff6f98d10.jpg,Abyssinian_54_jpg.rf.210129dcb69831c7488163cff6f98d10.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.0244140625,True
data\train\cat - abyssinian\Abyssinian_54_jpg.rf.951567c0f1cccbad12614df307e5c794.jpg,Abyssinian_54_jpg.rf.951567c0f1cccbad12614df307e5c794.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,4.9619140625,True
data\train\cat - abyssinian\Abyssinian_54_jpg.rf.f13ab6c981ffaa6fabd56cbc204a74ad.jpg,Abyssinian_54_jpg.rf.f13ab6c981ffaa6fabd56cbc204a74ad.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,4.87890625,True
data\train\cat - abyssinian\Abyssinian_56_jpg.rf.8ac906cd6d8875ef2f655ee6cc44f65e.jpg,Abyssinian_56_jpg.rf.8ac906cd6d8875ef2f655ee6cc44f65e.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.5361328125,True
data\train\cat - abyssinian\Abyssinian_56_jpg.rf.e61b2b6b4900127bea68fb5a30efd623.jpg,Abyssinian_56_jpg.rf.e61b2b6b4900127bea68fb5a30efd623.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.533203125,True
data\train\cat - abyssinian\Abyssinian_56_jpg.rf.ef96b8b9adf9e984b9c865b24519cd19.jpg,Abyssinian_56_jpg.rf.ef96b8b9adf9e984b9c865b24519cd19.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.73828125,True
data\train\cat - abyssinian\Abyssinian_57_jpg.rf.014efc7a330c552e5a4838822d6fdfc8.jpg,Abyssinian_57_jpg.rf.014efc7a330c552e5a4838822d6fdfc8.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.6435546875,True
data\train\cat - abyssinian\Abyssinian_57_jpg.rf.cdeec9c20a6358281bdd0d188798e2b4.jpg,Abyssinian_57_jpg.rf.cdeec9c20a6358281bdd0d188798e2b4.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.759765625,True
data\train\cat - abyssinian\Abyssinian_57_jpg.rf.f17f8e5d068dd04c1ed025e44b6ee394.jpg,Abyssinian_57_jpg.rf.f17f8e5d068dd04c1ed025e44b6ee394.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,9.025390625,True
data\train\cat - abyssinian\Abyssinian_58_jpg.rf.147208c1d218620d655cfe5e787a71f0.jpg,Abyssinian_58_jpg.rf.147208c1d218620d655cfe5e787a71f0.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.3837890625,True
data\train\cat - abyssinian\Abyssinian_58_jpg.rf.399e7dbd7c34b9a8836f9a6f0a0e13f1.jpg,Abyssinian_58_jpg.rf.399e7dbd7c34b9a8836f9a6f0a0e13f1.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.3837890625,True
data\train\cat - abyssinian\Abyssinian_58_jpg.rf.daa757be9f071d521f514c4ef751ae5f.jpg,Abyssinian_58_jpg.rf.daa757be9f071d521f514c4ef751ae5f.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.0224609375,True
data\train\cat - abyssinian\Abyssinian_5_jpg.rf.2145bf9430b31dd7676cb392478072b8.jpg,Abyssinian_5_jpg.rf.2145bf9430b31dd7676cb392478072b8.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,10.1240234375,True
data\train\cat - abyssinian\Abyssinian_5_jpg.rf.b126a4efdf438012d8b3f7441562c88c.jpg,Abyssinian_5_jpg.rf.b126a4efdf438012d8b3f7441562c88c.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,10.0634765625,True
data\train\cat - abyssinian\Abyssinian_5_jpg.rf.d8d216838ef6fde69d09a86ce6514d4d.jpg,Abyssinian_5_jpg.rf.d8d216838ef6fde69d09a86ce6514d4d.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,9.89453125,True
data\train\cat - abyssinian\Abyssinian_60_jpg.rf.762dfaf2279a31aaba6295551310f788.jpg,Abyssinian_60_jpg.rf.762dfaf2279a31aaba6295551310f788.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.294921875,True
data\train\cat - abyssinian\Abyssinian_60_jpg.rf.cc4e0dd02ebff5bec5d51a1ad50d575f.jpg,Abyssinian_60_jpg.rf.cc4e0dd02ebff5bec5d51a1ad50d575f.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.9013671875,True
data\train\cat - abyssinian\Abyssinian_60_jpg.rf.f6553f9054e97543fa17f28d1dc640b8.jpg,Abyssinian_60_jpg.rf.f6553f9054e97543fa17f28d1dc640b8.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.5654296875,True
data\train\cat - abyssinian\Abyssinian_61_jpg.rf.927ac53d1ec597d85cb3d967764dcd60.jpg,Abyssinian_61_jpg.rf.927ac53d1ec597d85cb3d967764dcd60.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,10.8857421875,True
data\train\cat - abyssinian\Abyssinian_61_jpg.rf.a31a9df49a822648af63b28905aa66a7.jpg,Abyssinian_61_jpg.rf.a31a9df49a822648af63b28905aa66a7.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,11.080078125,True
data\train\cat - abyssinian\Abyssinian_61_jpg.rf.dc101aa51104d19c3d4ca0afdcd07127.jpg,Abyssinian_61_jpg.rf.dc101aa51104d19c3d4ca0afdcd07127.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,11.078125,True
data\train\cat - abyssinian\Abyssinian_62_jpg.rf.00b41fa48ca7d43f675679514f0e7ac2.jpg,Abyssinian_62_jpg.rf.00b41fa48ca7d43f675679514f0e7ac2.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.8212890625,True
data\train\cat - abyssinian\Abyssinian_62_jpg.rf.4ba4e0d8342bc2e173ac85889c633964.jpg,Abyssinian_62_jpg.rf.4ba4e0d8342bc2e173ac85889c633964.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.7529296875,True
data\train\cat - abyssinian\Abyssinian_62_jpg.rf.94dd59d771b3927bc0e41eca74dcebe1.jpg,Abyssinian_62_jpg.rf.94dd59d771b3927bc0e41eca74dcebe1.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.1015625,True
data\train\cat - abyssinian\Abyssinian_63_jpg.rf.17d9017038a91b358bcbef6177cf2081.jpg,Abyssinian_63_jpg.rf.17d9017038a91b358bcbef6177cf2081.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,11.486328125,True
data\train\cat - abyssinian\Abyssinian_63_jpg.rf.c57e68695eff3b38b9cec37eb555dba2.jpg,Abyssinian_63_jpg.rf.c57e68695eff3b38b9cec37eb555dba2.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,11.6025390625,True
data\train\cat - abyssinian\Abyssinian_63_jpg.rf.f248e78646523ada70e18d1543e7ecd6.jpg,Abyssinian_63_jpg.rf.f248e78646523ada70e18d1543e7ecd6.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,11.6025390625,True
data\train\cat - abyssinian\Abyssinian_65_jpg.rf.22cea31a3d3b70bac4b5a4bd0d31a228.jpg,Abyssinian_65_jpg.rf.22cea31a3d3b70bac4b5a4bd0d31a228.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.306640625,True
data\train\cat - abyssinian\Abyssinian_65_jpg.rf.3f3593fe70cec6296705c899d66c36cd.jpg,Abyssinian_65_jpg.rf.3f3593fe70cec6296705c899d66c36cd.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.8427734375,True
data\train\cat - abyssinian\Abyssinian_65_jpg.rf.bca706e0e8cccffecb6351ffb204bdcc.jpg,Abyssinian_65_jpg.rf.bca706e0e8cccffecb6351ffb204bdcc.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.423828125,True
data\train\cat - abyssinian\Abyssinian_66_jpg.rf.418a48f77618c21ad0e25e4c7762db92.jpg,Abyssinian_66_jpg.rf.418a48f77618c21ad0e25e4c7762db92.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.0791015625,True
data\train\cat - abyssinian\Abyssinian_66_jpg.rf.42aad245610bc78bdff04590356ec749.jpg,Abyssinian_66_jpg.rf.42aad245610bc78bdff04590356ec749.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.71484375,True
data\train\cat - abyssinian\Abyssinian_66_jpg.rf.d69ad6fc64f4ee9662b91acb48ec7f7a.jpg,Abyssinian_66_jpg.rf.d69ad6fc64f4ee9662b91acb48ec7f7a.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.697265625,True
data\train\cat - abyssinian\Abyssinian_68_jpg.rf.07e1f06a1b322f5547c474b27cc3a2b8.jpg,Abyssinian_68_jpg.rf.07e1f06a1b322f5547c474b27cc3a2b8.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.4345703125,True
data\train\cat - abyssinian\Abyssinian_68_jpg.rf.88172e124b96f57ad877f7f63162d850.jpg,Abyssinian_68_jpg.rf.88172e124b96f57ad877f7f63162d850.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,4.9287109375,True
data\train\cat - abyssinian\Abyssinian_68_jpg.rf.ab622fe20fb87bda38dda14f7250e060.jpg,Abyssinian_68_jpg.rf.ab622fe20fb87bda38dda14f7250e060.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.7236328125,True
data\train\cat - abyssinian\Abyssinian_6_jpg.rf.584d1c697d31720b805d546832e48aad.jpg,Abyssinian_6_jpg.rf.584d1c697d31720b805d546832e48aad.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.671875,True
data\train\cat - abyssinian\Abyssinian_6_jpg.rf.d0ca37b75190140f593fa6276a74e987.jpg,Abyssinian_6_jpg.rf.d0ca37b75190140f593fa6276a74e987.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.001953125,True
data\train\cat - abyssinian\Abyssinian_6_jpg.rf.d204f6f6960969c1f80ed5e58589eb56.jpg,Abyssinian_6_jpg.rf.d204f6f6960969c1f80ed5e58589eb56.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.6845703125,True
data\train\cat - abyssinian\Abyssinian_70_jpg.rf.0b6691816dbca564d774e2ba459c9ae9.jpg,Abyssinian_70_jpg.rf.0b6691816dbca564d774e2ba459c9ae9.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.556640625,True
data\train\cat - abyssinian\Abyssinian_70_jpg.rf.3a66fa8d4dcca51b8f707e3bd26629a5.jpg,Abyssinian_70_jpg.rf.3a66fa8d4dcca51b8f707e3bd26629a5.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.6728515625,True
data\train\cat - abyssinian\Abyssinian_70_jpg.rf.d895166394ead2dc2b72af7ea106f568.jpg,Abyssinian_70_jpg.rf.d895166394ead2dc2b72af7ea106f568.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.7021484375,True
data\train\cat - abyssinian\Abyssinian_71_jpg.rf.389014444f1b8dad78ec23f3273e1312.jpg,Abyssinian_71_jpg.rf.389014444f1b8dad78ec23f3273e1312.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.5419921875,True
data\train\cat - abyssinian\Abyssinian_71_jpg.rf.72dab88dbe1001835d670ce7a46c6c3b.jpg,Abyssinian_71_jpg.rf.72dab88dbe1001835d670ce7a46c6c3b.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.71875,True
data\train\cat - abyssinian\Abyssinian_71_jpg.rf.a8434a6fed311c55e25328820ec7d3e3.jpg,Abyssinian_71_jpg.rf.a8434a6fed311c55e25328820ec7d3e3.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.4140625,True
data\train\cat - abyssinian\Abyssinian_72_jpg.rf.272afd679664c22dbd2fea06e0e029e1.jpg,Abyssinian_72_jpg.rf.272afd679664c22dbd2fea06e0e029e1.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.8583984375,True
data\train\cat - abyssinian\Abyssinian_72_jpg.rf.832e62fb027c46e5d7d3166ee7ff56ea.jpg,Abyssinian_72_jpg.rf.832e62fb027c46e5d7d3166ee7ff56ea.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.5205078125,True
data\train\cat - abyssinian\Abyssinian_72_jpg.rf.8ec833eb80e5388f05cda85a627d8a56.jpg,Abyssinian_72_jpg.rf.8ec833eb80e5388f05cda85a627d8a56.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.720703125,True
data\train\cat - abyssinian\Abyssinian_73_jpg.rf.3f1698e471a8892698ccd2fc4b46e076.jpg,Abyssinian_73_jpg.rf.3f1698e471a8892698ccd2fc4b46e076.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.0185546875,True
data\train\cat - abyssinian\Abyssinian_73_jpg.rf.8b88e673a29e7375ad86d506d8acf59d.jpg,Abyssinian_73_jpg.rf.8b88e673a29e7375ad86d506d8acf59d.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.982421875,True
data\train\cat - abyssinian\Abyssinian_73_jpg.rf.efcfa302f04dab04fbc23423c532cd29.jpg,Abyssinian_73_jpg.rf.efcfa302f04dab04fbc23423c532cd29.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.4599609375,True
data\train\cat - abyssinian\Abyssinian_74_jpg.rf.bf2e16d460b63626b581d97a709c9806.jpg,Abyssinian_74_jpg.rf.bf2e16d460b63626b581d97a709c9806.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.642578125,True
data\train\cat - abyssinian\Abyssinian_74_jpg.rf.cc1410c4099e8241ea1d19a72d38cecb.jpg,Abyssinian_74_jpg.rf.cc1410c4099e8241ea1d19a72d38cecb.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.94140625,True
data\train\cat - abyssinian\Abyssinian_74_jpg.rf.d52e41d3b689747fe950ee942670c92b.jpg,Abyssinian_74_jpg.rf.d52e41d3b689747fe950ee942670c92b.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.2138671875,True
data\train\cat - abyssinian\Abyssinian_75_jpg.rf.289aa5374853e9c4775cd10d0750eb31.jpg,Abyssinian_75_jpg.rf.289aa5374853e9c4775cd10d0750eb31.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,9.9580078125,True
data\train\cat - abyssinian\Abyssinian_75_jpg.rf.6fa5a5582b2cfdeca8c8b63de9b1714c.jpg,Abyssinian_75_jpg.rf.6fa5a5582b2cfdeca8c8b63de9b1714c.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,9.818359375,True
data\train\cat - abyssinian\Abyssinian_75_jpg.rf.dc658f528a6e60740b475f9309768749.jpg,Abyssinian_75_jpg.rf.dc658f528a6e60740b475f9309768749.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,9.9638671875,True
data\train\cat - abyssinian\Abyssinian_76_jpg.rf.242ffd14027c15e24675178d6893ed9a.jpg,Abyssinian_76_jpg.rf.242ffd14027c15e24675178d6893ed9a.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,6.6904296875,True
data\train\cat - abyssinian\Abyssinian_76_jpg.rf.5882c447f5ab475a794acbed7b00eae3.jpg,Abyssinian_76_jpg.rf.5882c447f5ab475a794acbed7b00eae3.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.1845703125,True
data\train\cat - abyssinian\Abyssinian_76_jpg.rf.8d3786b629ca78e1f735510fd06b9878.jpg,Abyssinian_76_jpg.rf.8d3786b629ca78e1f735510fd06b9878.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,7.4404296875,True
data\train\cat - abyssinian\Abyssinian_77_jpg.rf.6a417d714606b32bdd76fa970b4a83b5.jpg,Abyssinian_77_jpg.rf.6a417d714606b32bdd76fa970b4a83b5.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,16.572265625,True
data\train\cat - abyssinian\Abyssinian_77_jpg.rf.dc0858baa11a896d404f86a212b58e8d.jpg,Abyssinian_77_jpg.rf.dc0858baa11a896d404f86a212b58e8d.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,15.9638671875,True
data\train\cat - abyssinian\Abyssinian_77_jpg.rf.dc4c8381aeb307219634fe6e41679334.jpg,Abyssinian_77_jpg.rf.dc4c8381aeb307219634fe6e41679334.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,16.4208984375,True
data\train\cat - abyssinian\Abyssinian_79_jpg.rf.733701db3f1b201ff154c52cb1013f99.jpg,Abyssinian_79_jpg.rf.733701db3f1b201ff154c52cb1013f99.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,12.181640625,True
data\train\cat - abyssinian\Abyssinian_79_jpg.rf.c83ffcf702b96c682e7897bda31c37e7.jpg,Abyssinian_79_jpg.rf.c83ffcf702b96c682e7897bda31c37e7.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,12.2275390625,True
data\train\cat - abyssinian\Abyssinian_79_jpg.rf.d4fa55f94ff6cd447e26505ac82b178b.jpg,Abyssinian_79_jpg.rf.d4fa55f94ff6cd447e26505ac82b178b.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,12.2275390625,True
data\train\cat - abyssinian\Abyssinian_7_jpg.rf.1e327b2911d3ca4a4bee77abac1fb0de.jpg,Abyssinian_7_jpg.rf.1e327b2911d3ca4a4bee77abac1fb0de.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,10.2880859375,True
data\train\cat - abyssinian\Abyssinian_7_jpg.rf.364bc3c2e327748c5ed224341d611c8b.jpg,Abyssinian_7_jpg.rf.364bc3c2e327748c5ed224341d611c8b.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,10.201171875,True
data\train\cat - abyssinian\Abyssinian_7_jpg.rf.9f58310bf8cbc75f92cd21bce86d20c8.jpg,Abyssinian_7_jpg.rf.9f58310bf8cbc75f92cd21bce86d20c8.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,10.298828125,True
data\train\cat - abyssinian\Abyssinian_80_jpg.rf.5ec2ef0cda242a5f7568d2457ddb0ff3.jpg,Abyssinian_80_jpg.rf.5ec2ef0cda242a5f7568d2457ddb0ff3.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.6396484375,True
data\train\cat - abyssinian\Abyssinian_80_jpg.rf.a206c4ccdd76f0d50197c43f6fb27c0c.jpg,Abyssinian_80_jpg.rf.a206c4ccdd76f0d50197c43f6fb27c0c.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.7451171875,True
data\train\cat - abyssinian\Abyssinian_80_jpg.rf.ffd184b803769eb9b0a94eb28653aff8.jpg,Abyssinian_80_jpg.rf.ffd184b803769eb9b0a94eb28653aff8.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,5.556640625,True
data\train\cat - abyssinian\Abyssinian_83_jpg.rf.0baa691b5f70a52894180b13ed9523e9.jpg,Abyssinian_83_jpg.rf.0baa691b5f70a52894180b13ed9523e9.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,11.564453125,True
data\train\cat - abyssinian\Abyssinian_83_jpg.rf.447bb40c8266478b788024373862ae71.jpg,Abyssinian_83_jpg.rf.447bb40c8266478b788024373862ae71.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,12.0556640625,True
data\train\cat - abyssinian\Abyssinian_83_jpg.rf.ff90bbf72967ed9ad90a4e4480e9beda.jpg,Abyssinian_83_jpg.rf.ff90bbf72967ed9ad90a4e4480e9beda.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,11.8095703125,True
data\train\cat - abyssinian\Abyssinian_84_jpg.rf.3664b28917186044df838b6b30c29721.jpg,Abyssinian_84_jpg.rf.3664b28917186044df838b6b30c29721.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.9296875,True
data\train\cat - abyssinian\Abyssinian_84_jpg.rf.bb2501763581969a4bc6745f47c07904.jpg,Abyssinian_84_jpg.rf.bb2501763581969a4bc6745f47c07904.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.7451171875,True
data\train\cat - abyssinian\Abyssinian_84_jpg.rf.ed6636e17af393451b3e9433908d789c.jpg,Abyssinian_84_jpg.rf.ed6636e17af393451b3e9433908d789c.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.7001953125,True
data\train\cat - abyssinian\Abyssinian_85_jpg.rf.46736b2325e24b73f7e8c152305f5f18.jpg,Abyssinian_85_jpg.rf.46736b2325e24b73f7e8c152305f5f18.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.9326171875,True
data\train\cat - abyssinian\Abyssinian_85_jpg.rf.8453e27c6b1fd3757a222a06426f7462.jpg,Abyssinian_85_jpg.rf.8453e27c6b1fd3757a222a06426f7462.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,9.248046875,True
data\train\cat - abyssinian\Abyssinian_85_jpg.rf.f288bdbcc277bb2f4a41f1f121edb4e6.jpg,Abyssinian_85_jpg.rf.f288bdbcc277bb2f4a41f1f121edb4e6.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,9.48046875,True
data\train\cat - abyssinian\Abyssinian_86_jpg.rf.78dc7ef7d6fc1924269c9939aa3ae24b.jpg,Abyssinian_86_jpg.rf.78dc7ef7d6fc1924269c9939aa3ae24b.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.1259765625,True
data\train\cat - abyssinian\Abyssinian_86_jpg.rf.ed131a5b623a84390b83307f186b4461.jpg,Abyssinian_86_jpg.rf.ed131a5b623a84390b83307f186b4461.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.2373046875,True
data\train\cat - abyssinian\Abyssinian_86_jpg.rf.fe7fb1b147d1ad31c3a371254a6b5394.jpg,Abyssinian_86_jpg.rf.fe7fb1b147d1ad31c3a371254a6b5394.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,8.28515625,True
data\train\cat - abyssinian\Abyssinian_87_jpg.rf.955f787fc777cb1f676b2f674bcb995c.jpg,Abyssinian_87_jpg.rf.955f787fc777cb1f676b2f674bcb995c.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,12.44921875,True
data\train\cat - abyssinian\Abyssinian_87_jpg.rf.abaddabd488d0e70196c30ceefe83cb0.jpg,Abyssinian_87_jpg.rf.abaddabd488d0e70196c30ceefe83cb0.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,12.259765625,True
data\train\cat - abyssinian\Abyssinian_87_jpg.rf.ae604a521bda24bf2abae314e513a1c2.jpg,Abyssinian_87_jpg.rf.ae604a521bda24bf2abae314e513a1c2.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,12.3017578125,True
data\train\cat - abyssinian\Abyssinian_88_jpg.rf.501804e33be4439683688e59d3d82de0.jpg,Abyssinian_88_jpg.rf.501804e33be4439683688e59d3d82de0.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,15.1669921875,True
data\train\cat - abyssinian\Abyssinian_88_jpg.rf.531314b7aa4ce0dc3490128058a96af0.jpg,Abyssinian_88_jpg.rf.531314b7aa4ce0dc3490128058a96af0.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,13.8115234375,True
data\train\cat - abyssinian\Abyssinian_88_jpg.rf.785030889c1edc0058fee2007481068d.jpg,Abyssinian_88_jpg.rf.785030889c1edc0058fee2007481068d.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,14.8740234375,True
data\train\cat - abyssinian\Abyssinian_89_jpg.rf.3baaa908e0b98a8b22cdd46fcbcb3cd1.jpg,Abyssinian_89_jpg.rf.3baaa908e0b98a8b22cdd46fcbcb3cd1.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,12.2265625,True
data\train\cat - abyssinian\Abyssinian_89_jpg.rf.4542ab34a23281f33ad9b52d3e5da088.jpg,Abyssinian_89_jpg.rf.4542ab34a23281f33ad9b52d3e5da088.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,11.3291015625,True
data\train\cat - abyssinian\Abyssinian_89_jpg.rf.f8867746ad26493b861a0f3e2116323d.jpg,Abyssinian_89_jpg.rf.f8867746ad26493b861a0f3e2116323d.jpg,train,cat - abyssinian,cat,224,224,1.0,RGB,JPEG,11.8681640625,True
